지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
광주 동구,324115,서석동,2016112907,0.003,0.6,0.02,0.018,17,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016112908,0.003,0.6,0.016,0.025,19,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016112909,0.003,0.7,0.01,0.033,22,17,광주 동구 서남로 1
광주 동구,324115,서석동,2016112910,0.003,0.5,0.025,0.014,27,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016112911,0.003,0.5,0.025,0.015,19,7,광주 동구 서남로 1
광주 동구,324115,서석동,2016112912,0.003,0.5,0.027,0.014,17,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016112913,0.002,0.5,0.032,0.008,14,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016112914,0.002,0.5,0.029,0.013,11,5,광주 동구 서남로 1
광주 동구,324115,서석동,2016112915,0.002,0.5,0.028,0.015,14,4,광주 동구 서남로 1
광주 동구,324115,서석동,2016112916,0.002,0.5,0.026,0.016,14,2,광주 동구 서남로 1
광주 동구,324115,서석동,2016112917,0.003,0.6,0.02,0.023,17,5,광주 동구 서남로 1
광주 동구,324115,서석동,2016112918,0.003,0.7,0.012,0.033,20,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016112919,0.004,0.9,0.014,0.028,29,18,광주 동구 서남로 1
광주 동구,324115,서석동,2016112920,0.004,0.8,0.006,0.038,31,20,광주 동구 서남로 1
광주 동구,324115,서석동,2016112921,0.003,0.9,0.002,0.038,41,25,광주 동구 서남로 1
광주 동구,324115,서석동,2016112922,0.003,0.8,0.002,0.036,33,17,광주 동구 서남로 1
광주 동구,324115,서석동,2016112923,0.003,0.9,0.002,0.036,25,17,광주 동구 서남로 1
광주 동구,324115,서석동,2016112924,0.003,1,0.002,0.037,35,19,광주 동구 서남로 1
광주 동구,324115,서석동,2016113001,0.003,1,0.001,0.034,34,18,광주 동구 서남로 1
광주 동구,324115,서석동,2016113002,0.003,0.9,0.001,0.035,28,19,광주 동구 서남로 1
광주 동구,324115,서석동,2016113003,0.003,1,0.001,0.033,32,20,광주 동구 서남로 1
광주 동구,324115,서석동,2016113004,0.003,0.9,0.001,0.032,27,14,광주 동구 서남로 1
광주 동구,324115,서석동,2016113005,0.003,0.9,0.001,0.031,30,16,광주 동구 서남로 1
광주 동구,324115,서석동,2016113006,0.003,0.9,0.001,0.031,25,19,광주 동구 서남로 1
광주 동구,324115,서석동,2016113007,0.004,1,0.001,0.034,27,19,광주 동구 서남로 1
광주 동구,324115,서석동,2016113008,0.004,1.1,0.002,0.037,30,17,광주 동구 서남로 1
광주 동구,324115,서석동,2016113009,0.004,1.3,0.002,0.041,35,24,광주 동구 서남로 1
광주 동구,324115,서석동,2016113010,0.004,1.3,0.003,0.042,51,26,광주 동구 서남로 1
광주 동구,324115,서석동,2016113011,,,,,59,30,광주 동구 서남로 1
광주 동구,324115,서석동,2016113012,,,,,56,31,광주 동구 서남로 1
광주 동구,324115,서석동,2016113013,0.004,1,0.003,0.051,51,27,광주 동구 서남로 1
광주 동구,324115,서석동,2016113014,0.004,1.2,0.002,0.056,60,36,광주 동구 서남로 1
광주 동구,324115,서석동,2016113015,0.004,1.3,0.002,0.056,70,38,광주 동구 서남로 1
광주 동구,324115,서석동,2016113016,0.003,1.1,0.001,0.051,63,41,광주 동구 서남로 1
광주 동구,324115,서석동,2016113017,0.003,1.3,0.002,0.055,48,36,광주 동구 서남로 1
광주 동구,324115,서석동,2016113018,0.003,1.4,0.001,0.056,56,40,광주 동구 서남로 1
광주 동구,324115,서석동,2016113019,0.003,1.2,0.001,0.05,56,42,광주 동구 서남로 1
광주 동구,324115,서석동,2016113020,0.002,1,0.001,0.041,41,27,광주 동구 서남로 1
광주 동구,324115,서석동,2016113021,0.003,1,0.001,0.04,32,24,광주 동구 서남로 1
광주 동구,324115,서석동,2016113022,0.002,0.9,0.001,0.036,30,24,광주 동구 서남로 1
광주 동구,324115,서석동,2016113023,0.002,0.7,0.001,0.032,30,19,광주 동구 서남로 1
광주 동구,324115,서석동,2016113024,0.002,0.7,0.001,0.033,24,18,광주 동구 서남로 1
광주 동구,324115,서석동,2016120101,0.002,0.7,0.001,0.031,22,18,광주 동구 서남로 1
광주 동구,324115,서석동,2016120102,0.003,1.3,0.001,0.047,26,18,광주 동구 서남로 1
광주 동구,324115,서석동,2016120103,0.003,1.1,0.001,0.041,53,49,광주 동구 서남로 1
광주 동구,324115,서석동,2016120104,0.003,1.4,0.001,0.041,38,32,광주 동구 서남로 1
광주 동구,324115,서석동,2016120105,0.003,1.4,0.001,0.041,45,38,광주 동구 서남로 1
광주 동구,324115,서석동,2016120106,0.003,1.3,0.001,0.04,46,39,광주 동구 서남로 1
광주 동구,324115,서석동,2016120107,0.003,1.2,0.001,0.039,43,36,광주 동구 서남로 1
광주 동구,324115,서석동,2016120108,0.003,1.1,0.001,0.044,42,31,광주 동구 서남로 1
광주 동구,324115,서석동,2016120109,0.003,1.2,0.002,0.047,53,39,광주 동구 서남로 1
광주 동구,324115,서석동,2016120110,0.004,1.2,0.004,0.051,77,46,광주 동구 서남로 1
광주 동구,324115,서석동,2016120111,0.006,1,0.008,0.048,103,61,광주 동구 서남로 1
광주 동구,324115,서석동,2016120112,0.006,0.7,0.025,0.021,109,66,광주 동구 서남로 1
광주 동구,324115,서석동,2016120113,0.006,0.8,0.029,0.019,118,72,광주 동구 서남로 1
광주 동구,324115,서석동,2016120114,0.004,0.6,0.035,0.016,128,79,광주 동구 서남로 1
광주 동구,324115,서석동,2016120115,0.003,0.3,0.035,0.013,87,53,광주 동구 서남로 1
광주 동구,324115,서석동,2016120116,0.003,0.4,0.033,0.011,42,15,광주 동구 서남로 1
광주 동구,324115,서석동,2016120117,0.002,0.3,0.031,0.013,41,16,광주 동구 서남로 1
광주 동구,324115,서석동,2016120118,0.002,0.4,0.028,0.017,33,11,광주 동구 서남로 1
광주 동구,324115,서석동,2016120119,0.002,0.4,0.024,0.021,33,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016120120,0.002,0.4,0.022,0.022,23,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016120121,0.002,0.3,0.026,0.017,29,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016120122,0.002,0.3,0.024,0.018,26,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016120123,0.003,0.3,0.022,0.019,27,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016120124,0.003,0.3,0.025,0.014,26,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016120201,0.003,0.3,0.028,0.01,21,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016120202,0.003,0.3,0.029,0.009,23,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016120203,0.003,0.4,0.023,0.013,25,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016120204,0.003,0.5,0.019,0.017,20,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016120205,0.002,0.5,0.011,0.023,23,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016120206,0.002,0.5,0.007,0.029,24,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016120207,0.003,0.5,0.006,0.031,23,11,광주 동구 서남로 1
광주 동구,324115,서석동,2016120208,0.004,0.5,0.004,0.035,27,11,광주 동구 서남로 1
광주 동구,324115,서석동,2016120209,0.004,0.5,0.009,0.033,36,17,광주 동구 서남로 1
광주 동구,324115,서석동,2016120210,0.003,0.4,0.022,0.017,32,14,광주 동구 서남로 1
광주 동구,324115,서석동,2016120211,0.003,0.4,0.024,0.016,24,15,광주 동구 서남로 1
광주 동구,324115,서석동,2016120212,0.003,0.3,0.028,0.012,21,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016120213,0.003,0.3,0.031,0.011,22,8,광주 동구 서남로 1
광주 동구,324115,서석동,2016120214,0.002,0.3,0.03,0.013,20,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016120215,0.002,0.3,0.028,0.017,24,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016120216,0.002,0.3,0.027,0.018,28,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016120217,0.002,0.4,0.021,0.024,25,11,광주 동구 서남로 1
광주 동구,324115,서석동,2016120218,0.003,0.4,0.017,0.028,30,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016120219,0.003,0.6,0.008,0.038,33,14,광주 동구 서남로 1
광주 동구,324115,서석동,2016120220,0.004,0.5,0.017,0.026,35,15,광주 동구 서남로 1
